Category	Date	PdDistrict	X	Y	Location
VEHICLE THEFT	6/12/17	TARAVAL	-122.4634851	37.73515668	"(37.73515667832768, -122.46348507893536)"
VEHICLE THEFT	9/19/17	INGLESIDE	-122.430214	37.73653856	"(37.73653855918748, -122.43021400674603)"
VEHICLE THEFT	8/11/17	SOUTHERN	-122.4036446	37.76601601	"(37.766016011410315, -122.40364462043948)"
VEHICLE THEFT	1/18/17	MISSION	-122.4156055	37.76771775	"(37.767717752066474, -122.41560549623681)"
VEHICLE THEFT	11/13/17	CENTRAL	-122.4069776	37.7899181	"(37.789918101685956, -122.40697756369151)"
VEHICLE THEFT	8/14/17	BAYVIEW	-122.3836391	37.7366049	"(37.73660489716046, -122.38363911581105)"
VEHICLE THEFT	9/20/17	BAYVIEW	-122.4027011	37.74633587	"(37.74633586686959, -122.40270107183281)"
VEHICLE THEFT	6/17/17	SOUTHERN	-122.4091587	37.77823522	"(37.778235218281125, -122.40915869175723)"
VEHICLE THEFT	6/16/17	MISSION	-122.414532	37.75647904	"(37.75647903870468, -122.41453203969141)"
VEHICLE THEFT	6/10/17	NORTHERN	-122.4201203	37.78775706	"(37.78775706024115, -122.42012031920376)"
VEHICLE THEFT	6/14/17	TARAVAL	-122.4680621	37.73064814	"(37.73064814090736, -122.46806214038618)"
VEHICLE THEFT	6/16/17	MISSION	-122.4339295	37.74969519	"(37.74969518503345, -122.4339295168188)"
VEHICLE THEFT	10/1/17	RICHMOND	-122.4715055	37.77689094	"(37.776890935092744, -122.47150549001715)"
VEHICLE THEFT	6/13/17	SOUTHERN	-122.4110751	37.77333167	"(37.77333166773008, -122.41107513874833)"
VEHICLE THEFT	3/5/17	MISSION	-122.4307263	37.76275168	"(37.762751683742444, -122.43072626680657)"
VEHICLE THEFT	6/20/17	TARAVAL	-122.4767637	37.74300156	"(37.74300156174629, -122.47676373995321)"
VEHICLE THEFT	6/21/17	INGLESIDE	-122.4193484	37.70994916	"(37.70994915731252, -122.41934841611923)"
VEHICLE THEFT	10/6/17	PARK	-122.4437022	37.77903649	"(37.77903649075753, -122.44370222962645)"
VEHICLE THEFT	12/26/17	TARAVAL	-122.492068	37.71436155	"(37.71436154987557, -122.49206801733959)"
VEHICLE THEFT	6/15/17	MISSION	-122.4106001	37.76753256	"(37.76753255940308, -122.41060010346314)"
VEHICLE THEFT	3/8/17	RICHMOND	-122.4899516	37.77792152	"(37.77792152262286, -122.48995155695093)"
VEHICLE THEFT	6/24/17	BAYVIEW	-122.3996085	37.7223875	"(37.72238749814593, -122.39960847444192)"
VEHICLE THEFT	8/24/17	RICHMOND	-122.4820486	37.77266514	"(37.77266513518184, -122.4820485540844)"
VEHICLE THEFT	3/9/17	TARAVAL	-122.4723219	37.72162217	"(37.721622172626056, -122.47232191270493)"
VEHICLE THEFT	6/25/17	NORTHERN	-122.4194803	37.78426976	"(37.78426976410022, -122.41948027646784)"
VEHICLE THEFT	6/18/17	RICHMOND	-122.4662047	37.77254054	"(37.772540539159316, -122.46620466789287)"
VEHICLE THEFT	6/24/17	NORTHERN	-122.4246949	37.77737927	"(37.77737926995016, -122.42469485523958)"
VEHICLE THEFT	1/8/17	BAYVIEW	-122.4066106	37.73089638	"(37.73089637532528, -122.40661055209738)"
VEHICLE THEFT	8/29/17	PARK	-122.4470948	37.77045346	"(37.77045346123487, -122.4470947541032)"
VEHICLE THEFT	6/24/17	NORTHERN	-122.4310464	37.78302957	"(37.78302957160442, -122.4310463660887)"
VEHICLE THEFT	8/30/17	TENDERLOIN	-122.4170854	37.78521536	"(37.78521535904708, -122.41708535742424)"
VEHICLE THEFT	6/26/17	TARAVAL	-122.4729976	37.7515707	"(37.75157070040385, -122.47299755655057)"
VEHICLE THEFT	6/26/17	NORTHERN	-122.4253241	37.77179502	"(37.77179502000955, -122.42532412515473)"
VEHICLE THEFT	10/14/17	RICHMOND	-122.4430074	37.79229636	"(37.79229636295676, -122.44300740773241)"
VEHICLE THEFT	6/27/17	INGLESIDE	-122.413894	37.7143149	"(37.71431490314338, -122.41389400004938)"
VEHICLE THEFT	6/24/17	SOUTHERN	-122.4087106	37.78097067	"(37.78097067220534, -122.40871060666346)"
VEHICLE THEFT	6/28/17	PARK	-122.4608434	37.76262808	"(37.76262807802307, -122.46084342394221)"
VEHICLE THEFT	9/3/17	SOUTHERN	-122.3974507	37.78958619	"(37.7895861933973, -122.3974507366882)"
VEHICLE THEFT	10/18/17	PARK	-122.4368514	37.7703426	"(37.7703425963634, -122.43685137115756)"
VEHICLE THEFT	7/1/17	NORTHERN	-122.4310464	37.78302957	"(37.78302957160442, -122.4310463660887)"
VEHICLE THEFT	2/4/17	NORTHERN	-122.4324234	37.77764737	"(37.777647369968996, -122.4324234344853)"
VEHICLE THEFT	7/1/17	CENTRAL	-122.4176342	37.78706319	"(37.787063186214986, -122.41763416000491)"
VEHICLE THEFT	2/4/17	INGLESIDE	-122.4442844	37.729093	"(37.72909300061022, -122.44428440056141)"
VEHICLE THEFT	3/18/17	NORTHERN	-122.4218706	37.77942402	"(37.779424021448904, -122.4218705739642)"
VEHICLE THEFT	6/23/17	INGLESIDE	-122.4305819	37.72959681	"(37.72959680829444, -122.43058190412155)"
VEHICLE THEFT	7/3/17	CENTRAL	-122.4103138	37.80602666	"(37.80602666079187, -122.41031378873852)"
VEHICLE THEFT	7/4/17	SOUTHERN	-122.3998338	37.78104322	"(37.78104321793341, -122.39983384653075)"
VEHICLE THEFT	7/4/17	MISSION	-122.4269763	37.76466482	"(37.76466482280177, -122.42697633331825)"
VEHICLE THEFT	2/10/17	TARAVAL	-122.4763659	37.73740717	"(37.7374071697733, -122.47636587461895)"
VEHICLE THEFT	6/18/17	MISSION	-122.4277603	37.76619268	"(37.76619268482747, -122.42776028127534)"
VEHICLE THEFT	9/10/17	RICHMOND	-122.502397	37.77265625	"(37.772656250199404, -122.50239703224655)"
VEHICLE THEFT	9/11/17	RICHMOND	-122.4738372	37.77959913	"(37.77959913469538, -122.47383719181991)"
VEHICLE THEFT	9/9/17	MISSION	-122.4170319	37.76115609	"(37.761156085002106, -122.41703191959823)"
VEHICLE THEFT	10/11/17	SOUTHERN	-122.4096851	37.77283777	"(37.77283777462703, -122.40968512359039)"
VEHICLE THEFT	7/6/17	SOUTHERN	-122.4004736	37.78502906	"(37.78502906118745, -122.4004735801524)"
VEHICLE THEFT	12/23/17	BAYVIEW	-122.4010737	37.72153543	"(37.721535431670844, -122.40107370698423)"
VEHICLE THEFT	6/29/17	BAYVIEW	-122.3983285	37.73604501	"(37.736045008628324, -122.39832846888841)"
VEHICLE THEFT	5/7/17	SOUTHERN	-122.3655654	37.8096707	"(37.80967070132394, -122.36556542535305)"
VEHICLE THEFT	7/8/17	PARK	-122.4356374	37.76816943	"(37.768169434617505, -122.435637436721)"
VEHICLE THEFT	9/14/17	PARK	-122.4444669	37.75219657	"(37.752196574017916, -122.44446691188581)"
VEHICLE THEFT	9/15/17	PARK	-122.4524374	37.77218688	"(37.77218687875859, -122.4524374107372)"
VEHICLE THEFT	7/9/17	MISSION	-122.4363791	37.75195964	"(37.75195964131692, -122.43637905679066)"
VEHICLE THEFT	9/17/17	TARAVAL	-122.4614919	37.74089601	"(37.74089600703729, -122.46149186562185)"
VEHICLE THEFT	9/15/17	RICHMOND	-122.4742445	37.78436898	"(37.784368983841546, -122.47424450404851)"
VEHICLE THEFT	7/13/17	MISSION	-122.4190748	37.76671898	"(37.76671898302392, -122.4190747549545)"
VEHICLE THEFT	7/11/17	RICHMOND	-122.4649438	37.77531936	"(37.77531935872875, -122.4649437554516)"
VEHICLE THEFT	3/27/17	NORTHERN	-122.4303811	37.77588307	"(37.77588307195907, -122.43038112059365)"
VEHICLE THEFT	7/13/17	NORTHERN	-122.4216154	37.77424126	"(37.77424126314849, -122.42161537533748)"
VEHICLE THEFT	7/13/17	TARAVAL	-122.4744647	37.7562008	"(37.75620080036967, -122.47446470621783)"
VEHICLE THEFT	7/12/17	MISSION	-122.4157813	37.75883121	"(37.75883121346786, -122.4157812815926)"
VEHICLE THEFT	7/13/17	MISSION	-122.4171804	37.76196742	"(37.76196742181023, -122.41718044863461)"
VEHICLE THEFT	7/11/17	RICHMOND	-122.4859393	37.77430794	"(37.77430794419788, -122.48593925583953)"
VEHICLE THEFT	7/14/17	MISSION	-122.410232	37.74957112	"(37.74957111699102, -122.41023195455048)"
VEHICLE THEFT	7/14/17	TARAVAL	-122.4710898	37.74043428	"(37.74043428195245, -122.47108978278969)"
VEHICLE THEFT	9/22/17	NORTHERN	-122.42911	37.76989883	"(37.7698988323411, -122.4291100278721)"
VEHICLE THEFT	7/15/17	MISSION	-122.4127995	37.76110947	"(37.7611094693929, -122.41279954262646)"
VEHICLE THEFT	3/25/17	SOUTHERN	-122.4102935	37.78223059	"(37.78223058700358, -122.41029351968982)"
VEHICLE THEFT	7/15/17	INGLESIDE	-122.4133962	37.74463582	"(37.7446358172623, -122.41339623972452)"
VEHICLE THEFT	7/15/17	SOUTHERN	-122.4143797	37.77604367	"(37.77604367339829, -122.41437970077605)"
VEHICLE THEFT	3/2/17	BAYVIEW	-122.3799327	37.73338153	"(37.733381533979625, -122.37993268340266)"
VEHICLE THEFT	7/16/17	CENTRAL	-122.41527	37.80589801	"(37.80589801136614, -122.41527002365142)"
VEHICLE THEFT	7/13/17	MISSION	-122.4131076	37.76544802	"(37.76544801802659, -122.4131076226929)"
VEHICLE THEFT	3/30/17	PARK	-122.4447119	37.76690579	"(37.766905793108144, -122.44471187959114)"
VEHICLE THEFT	7/16/17	PARK	-122.4446198	37.77556892	"(37.77556891732558, -122.44461983300258)"
VEHICLE THEFT	2/12/17	SOUTHERN	-122.3655654	37.8096707	"(37.80967070132394, -122.36556542535305)"
VEHICLE THEFT	3/31/17	MISSION	-122.4327953	37.76102017	"(37.76102016970833, -122.43279534722444)"
VEHICLE THEFT	9/25/17	INGLESIDE	-122.4519542	37.71205588	"(37.712055882751855, -122.45195417794551)"
VEHICLE THEFT	7/16/17	TARAVAL	-122.4625427	37.71117121	"(37.71117121110541, -122.46254274265387)"
VEHICLE THEFT	7/9/17	MISSION	-122.4263845	37.76464394	"(37.76464393726198, -122.42638445080627)"
VEHICLE THEFT	9/25/17	CENTRAL	-122.4153869	37.79775037	"(37.7977503747336, -122.41538692280913)"
VEHICLE THEFT	7/17/17	SOUTHERN	-122.4146504	37.77501965	"(37.77501964528436, -122.41465041992562)"
VEHICLE THEFT	7/16/17	CENTRAL	-122.4178006	37.80126838	"(37.80126838394398, -122.41780061524568)"
VEHICLE THEFT	9/25/17	BAYVIEW	-122.3976193	37.74066494	"(37.74066493771205, -122.39761932308514)"
VEHICLE THEFT	9/25/17	BAYVIEW	-122.3976193	37.74066494	"(37.74066493771205, -122.39761932308514)"
VEHICLE THEFT	2/2/17	PARK	-122.4640414	37.76226717	"(37.76226717330465, -122.46404142769251)"
VEHICLE THEFT	3/5/17	MISSION	-122.41765	37.75468276	"(37.754682764965615, -122.41764995973625)"
VEHICLE THEFT	4/1/17	PARK	-122.4451917	37.76290994	"(37.76290993686789, -122.44519165283165)"
VEHICLE THEFT	9/26/17	NORTHERN	-122.4318161	37.78723089	"(37.78723088792891, -122.43181613615769)"
VEHICLE THEFT	7/18/17	MISSION	-122.4096469	37.74833589	"(37.748335894871424, -122.40964692781937)"
VEHICLE THEFT	7/20/17	CENTRAL	-122.4066697	37.79786417	"(37.79786417443943, -122.40666973995057)"
VEHICLE THEFT	11/24/17	BAYVIEW	-122.3906896	37.73521723	"(37.73521722800767, -122.390689582557)"
VEHICLE THEFT	11/24/17	BAYVIEW	-122.3908043	37.75143164	"(37.751431644692794, -122.39080434582644)"
VEHICLE THEFT	7/21/17	CENTRAL	-122.4142668	37.80463488	"(37.804634882547596, -122.41426677512023)"
VEHICLE THEFT	7/21/17	CENTRAL	-122.4142668	37.80463488	"(37.804634882547596, -122.41426677512023)"
VEHICLE THEFT	7/20/17	TENDERLOIN	-122.4162618	37.78537508	"(37.785375084637565, -122.41626183683353)"
VEHICLE THEFT	7/19/17	TARAVAL	-122.4625427	37.71117121	"(37.71117121110541, -122.46254274265387)"
VEHICLE THEFT	12/2/17	BAYVIEW	-122.3889044	37.72669172	"(37.72669171703817, -122.38890440663258)"
VEHICLE THEFT	7/23/17	CENTRAL	-122.3985731	37.7952924	"(37.795292397516384, -122.39857305195487)"
VEHICLE THEFT	10/3/17	INGLESIDE	-122.4057716	37.74452822	"(37.744528219390986, -122.40577156644383)"
VEHICLE THEFT	7/23/17	INGLESIDE	-122.4102219	37.73934284	"(37.73934284011701, -122.41022185422949)"
VEHICLE THEFT	7/22/17	INGLESIDE	-122.4269217	37.72806566	"(37.72806566000413, -122.42692173483829)"
VEHICLE THEFT	7/23/17	BAYVIEW	-122.3862423	37.72660568	"(37.72660567943315, -122.38624233134543)"
VEHICLE THEFT	7/24/17	SOUTHERN	-122.3896395	37.78622504	"(37.78622504180809, -122.389639531543)"
VEHICLE THEFT	4/6/17	CENTRAL	-122.4111355	37.80587011	"(37.80587011065867, -122.41113552527041)"
VEHICLE THEFT	10/23/17	CENTRAL	-122.4138143	37.80703621	"(37.807036207118266, -122.41381429243214)"
VEHICLE THEFT	7/25/17	RICHMOND	-122.4626927	37.78121707	"(37.78121707274743, -122.46269265614397)"
VEHICLE THEFT	7/25/17	INGLESIDE	-122.4507746	37.71111673	"(37.71111673409063, -122.45077463588102)"
VEHICLE THEFT	7/25/17	RICHMOND	-122.5009415	37.78029188	"(37.780291880833836, -122.50094150991741)"
VEHICLE THEFT	4/6/17	NORTHERN	-122.4250006	37.7785385	"(37.77853849660581, -122.42500057815452)"
VEHICLE THEFT	7/26/17	SOUTHERN	-122.4171049	37.77432429	"(37.774324286790765, -122.41710489555551)"
VEHICLE THEFT	10/9/17	CENTRAL	-122.4142668	37.80463488	"(37.804634882547596, -122.41426677512023)"
VEHICLE THEFT	12/14/17	CENTRAL	-122.4056492	37.79896844	"(37.79896844209186, -122.4056491758584)"
VEHICLE THEFT	7/1/17	TENDERLOIN	-122.4105309	37.78615172	"(37.78615172368991, -122.41053090841777)"
VEHICLE THEFT	2/13/17	TENDERLOIN	-122.4125974	37.78393203	"(37.78393202772729, -122.41259737718683)"
VEHICLE THEFT	7/26/17	RICHMOND	-122.4598606	37.77927991	"(37.77927990701519, -122.45986063534997)"
VEHICLE THEFT	7/27/17	TARAVAL	-122.5017653	37.76340264	"(37.763402638821084, -122.5017652856125)"
VEHICLE THEFT	7/27/17	INGLESIDE	-122.4095011	37.74131712	"(37.74131711900572, -122.40950114026631)"
VEHICLE THEFT	7/28/17	CENTRAL	-122.4050875	37.79812193	"(37.79812192706043, -122.40508752333527)"
VEHICLE THEFT	8/29/17	BAYVIEW	-122.3962941	37.76521433	"(37.76521433469513, -122.39629407529881)"
VEHICLE THEFT	7/28/17	TARAVAL	-122.4717436	37.7497538	"(37.74975380389716, -122.47174361089482)"
VEHICLE THEFT	7/28/17	TARAVAL	-122.4590236	37.7131719	"(37.713171902521545, -122.45902362242943)"
VEHICLE THEFT	10/9/17	BAYVIEW	-122.4014585	37.75392397	"(37.75392396783818, -122.40145849197737)"
VEHICLE THEFT	7/20/17	NORTHERN	-122.4242301	37.78717856	"(37.787178562273596, -122.42423010114429)"
VEHICLE THEFT	10/6/17	BAYVIEW	-122.3900023	37.7161593	"(37.71615930242484, -122.39000226192618)"
VEHICLE THEFT	4/10/17	RICHMOND	-122.4545244	37.77831653	"(37.77831652978749, -122.45452437132155)"
VEHICLE THEFT	10/12/17	MISSION	-122.441879	37.74776016	"(37.74776016314109, -122.44187897392497)"
VEHICLE THEFT	7/27/17	MISSION	-122.4050969	37.74911001	"(37.7491100050973, -122.40509687191647)"
VEHICLE THEFT	7/28/17	INGLESIDE	-122.4506641	37.70942755	"(37.70942754774782, -122.45066412677438)"
VEHICLE THEFT	3/18/17	NORTHERN	-122.4215396	37.79891855	"(37.79891854635228, -122.4215396358372)"
VEHICLE THEFT	10/13/17	INGLESIDE	-122.4150532	37.74096365	"(37.74096364952184, -122.41505322327426)"
VEHICLE THEFT	12/16/17	INGLESIDE	-122.4467208	37.71740599	"(37.71740599275202, -122.44672076119006)"
VEHICLE THEFT	7/30/17	MISSION	-122.4143893	37.75570037	"(37.755700366016896, -122.41438929082938)"
VEHICLE THEFT	10/14/17	RICHMOND	-122.4394686	37.79140717	"(37.79140716915768, -122.43946856854873)"
VEHICLE THEFT	7/30/17	MISSION	-122.4201835	37.75690314	"(37.7569031444241, -122.42018347354139)"
VEHICLE THEFT	10/15/17	MISSION	-122.4178034	37.76840431	"(37.76840430830745, -122.41780335579645)"
VEHICLE THEFT	10/14/17	NORTHERN	-122.4256097	37.77319953	"(37.77319952576996, -122.4256096953333)"
VEHICLE THEFT	7/29/17	CENTRAL	-122.4146289	37.79366636	"(37.79366636042952, -122.41462891533718)"
VEHICLE THEFT	7/31/17	NORTHERN	-122.4195075	37.7763701	"(37.776370098145485, -122.41950754616855)"
VEHICLE THEFT	10/15/17	NORTHERN	-122.4236299	37.80045202	"(37.8004520191087, -122.4236299299616)"
VEHICLE THEFT	10/15/17	NORTHERN	-122.4236299	37.80045202	"(37.8004520191087, -122.4236299299616)"
VEHICLE THEFT	7/29/17	BAYVIEW	-122.3889237	37.72522533	"(37.72522533042874, -122.38892373737119)"
VEHICLE THEFT	10/15/17	PARK	-122.4427957	37.7828834	"(37.78288339590012, -122.44279574364266)"
VEHICLE THEFT	10/15/17	MISSION	-122.4172824	37.76849174	"(37.76849173897917, -122.4172823820122)"
VEHICLE THEFT	7/3/17	MISSION	-122.4409308	37.76052663	"(37.76052662888926, -122.44093084912343)"
VEHICLE THEFT	12/19/17	CENTRAL	-122.4176765	37.79559684	"(37.79559684008642, -122.41767651152055)"
VEHICLE THEFT	8/1/17	SOUTHERN	-122.3989327	37.78378482	"(37.783784821158434, -122.39893271109496)"
VEHICLE THEFT	10/16/17	PARK	-122.4445955	37.77508541	"(37.77508540887282, -122.44459551229961)"
VEHICLE THEFT	8/1/17	RICHMOND	-122.4600016	37.78121141	"(37.78121140793958, -122.46000159310752)"
VEHICLE THEFT	8/2/17	INGLESIDE	-122.4156062	37.74182218	"(37.74182218462684, -122.41560617663129)"
VEHICLE THEFT	8/2/17	PARK	-122.435753	37.7733438	"(37.77334380112357, -122.43575302458311)"
VEHICLE THEFT	8/2/17	SOUTHERN	-122.4109392	37.77921226	"(37.779212259008546, -122.41093920555171)"
VEHICLE THEFT	8/2/17	SOUTHERN	-122.4109392	37.77921226	"(37.779212259008546, -122.41093920555171)"
VEHICLE THEFT	7/31/17	NORTHERN	-122.4267224	37.77443737	"(37.77443737375595, -122.42672244111134)"
VEHICLE THEFT	7/30/17	RICHMOND	-122.4871494	37.78378409	"(37.783784092238754, -122.48714937387943)"
VEHICLE THEFT	8/12/17	BAYVIEW	-122.3994437	37.73017602	"(37.73017601616475, -122.39944365894239)"
VEHICLE THEFT	7/31/17	MISSION	-122.4371821	37.75993828	"(37.75993828108184, -122.437182095555)"
VEHICLE THEFT	10/19/17	SOUTHERN	-122.3984724	37.78334209	"(37.783342091672075, -122.3984724160002)"
VEHICLE THEFT	8/3/17	PARK	-122.4333332	37.76666178	"(37.76666178337848, -122.4333331560753)"
VEHICLE THEFT	3/24/17	INGLESIDE	-122.4195969	37.74203919	"(37.74203919262104, -122.41959689985164)"
VEHICLE THEFT	1/7/17	MISSION	-122.4259205	37.75982792	"(37.75982791722287, -122.42592048743613)"
VEHICLE THEFT	7/27/17	TARAVAL	-122.4492936	37.72175277	"(37.72175276570145, -122.44929355364157)"
VEHICLE THEFT	8/4/17	INGLESIDE	-122.4185845	37.73929891	"(37.73929890906178, -122.41858453085088)"
VEHICLE THEFT	8/5/17	SOUTHERN	-122.4056023	37.77726512	"(37.77726511648785, -122.40560225745207)"
VEHICLE THEFT	1/7/17	SOUTHERN	-122.4053955	37.78351007	"(37.78351007154212, -122.40539549393928)"
VEHICLE THEFT	8/5/17	NORTHERN	-122.4304365	37.77210697	"(37.77210696616694, -122.43043652347433)"
VEHICLE THEFT	8/5/17	INGLESIDE	-122.4470953	37.71112255	"(37.7111225502685, -122.44709528961494)"
VEHICLE THEFT	8/5/17	CENTRAL	-122.4160696	37.80525829	"(37.805258293595486, -122.41606962278739)"
VEHICLE THEFT	10/14/17	SOUTHERN	-122.4129432	37.77473966	"(37.77473965628885, -122.41294323231227)"
VEHICLE THEFT	10/23/17	RICHMOND	-122.4681583	37.77517234	"(37.77517233730997, -122.4681583384999)"
VEHICLE THEFT	7/21/17	MISSION	-122.4171804	37.76196742	"(37.76196742181023, -122.41718044863461)"
VEHICLE THEFT	10/24/17	INGLESIDE	-122.4272402	37.73079225	"(37.73079224766133, -122.42724018473605)"
VEHICLE THEFT	8/4/17	PARK	-122.4438637	37.77184434	"(37.771844335074896, -122.44386369762444)"
VEHICLE THEFT	8/6/17	INGLESIDE	-122.4184651	37.73853404	"(37.73853404283434, -122.4184651388031)"
VEHICLE THEFT	12/27/17	RICHMOND	-122.4665667	37.7753015	"(37.77530149998204, -122.46656670536336)"
VEHICLE THEFT	8/8/17	BAYVIEW	-122.3993538	37.74017741	"(37.74017740596004, -122.39935382848391)"
VEHICLE THEFT	8/8/17	BAYVIEW	-122.4076265	37.73402306	"(37.734023060294376, -122.4076265223645)"
VEHICLE THEFT	12/29/17	BAYVIEW	-122.4051125	37.7299591	"(37.72995909809655, -122.40511252601684)"
VEHICLE THEFT	1/1/17	TENDERLOIN	-122.4107688	37.78321452	"(37.78321451900127, -122.41076876634322)"
VEHICLE THEFT	8/8/17	BAYVIEW	-122.3859083	37.73603126	"(37.73603125809164, -122.3859082706653)"
VEHICLE THEFT	10/27/17	BAYVIEW	-122.4069108	37.73796662	"(37.73796661587689, -122.40691076779274)"
VEHICLE THEFT	8/8/17	SOUTHERN	-122.3896395	37.78622504	"(37.78622504180809, -122.389639531543)"
VEHICLE THEFT	10/28/17	BAYVIEW	-122.3843969	37.7325071	"(37.7325070966122, -122.38439687111922)"
VEHICLE THEFT	10/28/17	TARAVAL	-122.4779676	37.74482183	"(37.74482182758297, -122.4779675789572)"
VEHICLE THEFT	10/27/17	SOUTHERN	-122.4131631	37.77499264	"(37.77499264453848, -122.4131631342759)"
VEHICLE THEFT	8/9/17	TARAVAL	-122.4607094	37.7249317	"(37.72493169782926, -122.46070943324976)"
VEHICLE THEFT	12/30/17	INGLESIDE	-122.4200503	37.73827418	"(37.738274175077706, -122.42005028987785)"
VEHICLE THEFT	8/8/17	CENTRAL	-122.4195485	37.80576964	"(37.805769638812116, -122.41954846872117)"
VEHICLE THEFT	12/31/17	BAYVIEW	-122.3933115	37.75891011	"(37.758910112271536, -122.39331151803613)"
VEHICLE THEFT	12/30/17	SOUTHERN	-122.3891136	37.78572819	"(37.78572818805566, -122.38911359527218)"
VEHICLE THEFT	1/3/17	INGLESIDE	-122.4045866	37.71544328	"(37.71544327871366, -122.40458662986924)"
VEHICLE THEFT	4/18/17	BAYVIEW	-122.3970726	37.71732487	"(37.71732486615405, -122.39707262852792)"
VEHICLE THEFT	10/30/17	CENTRAL	-122.3953297	37.7966653	"(37.79666529830141, -122.39532966298277)"
VEHICLE THEFT	8/10/17	INGLESIDE	-122.4395864	37.71989101	"(37.71989100739114, -122.4395863852051)"
VEHICLE THEFT	8/8/17	NORTHERN	-122.4191831	37.78309982	"(37.78309982445922, -122.41918309636225)"
VEHICLE THEFT	10/31/17	PARK	-122.4430314	37.76411289	"(37.76411289352778, -122.44303143355626)"
VEHICLE THEFT	8/11/17	INGLESIDE	-122.4193029	37.73818294	"(37.738182943576426, -122.41930285443159)"
VEHICLE THEFT	11/1/17	RICHMOND	-122.5098954	37.7723132	"(37.772313197681385, -122.50989541823887)"
VEHICLE THEFT	7/26/17	RICHMOND	-122.4638802	37.77447663	"(37.7744766269335, -122.46388023992964)"
VEHICLE THEFT	1/3/17	MISSION	-122.434906	37.74808325	"(37.748083249375455, -122.43490596889673)"
VEHICLE THEFT	8/3/17	NORTHERN	-122.4252255	37.77569124	"(37.77569124495114, -122.42522553805415)"
VEHICLE THEFT	11/2/17	BAYVIEW	-122.3984638	37.76246266	"(37.762462661961415, -122.39846378289923)"
VEHICLE THEFT	8/12/17	INGLESIDE	-122.4357485	37.72194337	"(37.72194336500001, -122.43574848975183)"
VEHICLE THEFT	4/18/17	CENTRAL	-122.4034998	37.79641833	"(37.79641832789928, -122.40349980459055)"
VEHICLE THEFT	11/3/17	TARAVAL	-122.4635408	37.71793135	"(37.71793135333662, -122.46354079033851)"
VEHICLE THEFT	1/3/17	BAYVIEW	-122.3861007	37.73800201	"(37.7380020117208, -122.38610070321091)"
VEHICLE THEFT	4/20/17	RICHMOND	-122.4788376	37.77281248	"(37.772812477310055, -122.47883756626344)"
VEHICLE THEFT	3/30/17	SOUTHERN	-122.4015568	37.77605742	"(37.77605742282428, -122.4015567838974)"
VEHICLE THEFT	8/13/17	PARK	-122.435212	37.77103145	"(37.77103144628669, -122.43521202579808)"
VEHICLE THEFT	8/12/17	NORTHERN	-122.4205711	37.78573311	"(37.785733112057486, -122.42057111094903)"
VEHICLE THEFT	4/1/17	BAYVIEW	-122.3802682	37.72891713	"(37.72891713409956, -122.38026816299657)"
VEHICLE THEFT	8/15/17	TARAVAL	-122.4560807	37.71578923	"(37.71578922547139, -122.4560807256649)"
VEHICLE THEFT	1/14/17	MISSION	-122.4289521	37.75567667	"(37.75567667314614, -122.42895211133813)"
VEHICLE THEFT	10/29/17	BAYVIEW	-122.3981273	37.74468515	"(37.744685147479274, -122.39812726344613)"
